,hcop_ii/hnc_ii,hcop_ii/h13cop_ii,hcop_ii/hn13c_ii,hcop_ii/13cs_ii,hcop_ii/13c34s_ii,hcop_ii/hc13ccn_ii,hcop_ii/hnco404_ii,hcop_ii/ch3cn_ii,hcop_ii/hc3n_ii,hcop_ii/hnco413_ii,hcop_ii/c2h_ii,hcop_ii/sio_ii,hcop_ii/h41a_ii,hnc_ii/hcop_ii,hnc_ii/h13cop_ii,hnc_ii/hn13c_ii,hnc_ii/13cs_ii,hnc_ii/13c34s_ii,hnc_ii/hc13ccn_ii,hnc_ii/hnco404_ii,hnc_ii/ch3cn_ii,hnc_ii/hc3n_ii,hnc_ii/hnco413_ii,hnc_ii/c2h_ii,hnc_ii/sio_ii,hnc_ii/h41a_ii,h13cop_ii/hcop_ii,h13cop_ii/hnc_ii,h13cop_ii/hn13c_ii,h13cop_ii/13cs_ii,h13cop_ii/13c34s_ii,h13cop_ii/hc13ccn_ii,h13cop_ii/hnco404_ii,h13cop_ii/ch3cn_ii,h13cop_ii/hc3n_ii,h13cop_ii/hnco413_ii,h13cop_ii/c2h_ii,h13cop_ii/sio_ii,h13cop_ii/h41a_ii,hn13c_ii/hcop_ii,hn13c_ii/hnc_ii,hn13c_ii/h13cop_ii,hn13c_ii/13cs_ii,hn13c_ii/13c34s_ii,hn13c_ii/hc13ccn_ii,hn13c_ii/hnco404_ii,hn13c_ii/ch3cn_ii,hn13c_ii/hc3n_ii,hn13c_ii/hnco413_ii,hn13c_ii/c2h_ii,hn13c_ii/sio_ii,hn13c_ii/h41a_ii,13cs_ii/hcop_ii,13cs_ii/hnc_ii,13cs_ii/h13cop_ii,13cs_ii/hn13c_ii,13cs_ii/13c34s_ii,13cs_ii/hc13ccn_ii,13cs_ii/hnco404_ii,13cs_ii/ch3cn_ii,13cs_ii/hc3n_ii,13cs_ii/hnco413_ii,13cs_ii/c2h_ii,13cs_ii/sio_ii,13cs_ii/h41a_ii,13c34s_ii/hcop_ii,13c34s_ii/hnc_ii,13c34s_ii/h13cop_ii,13c34s_ii/hn13c_ii,13c34s_ii/13cs_ii,13c34s_ii/hc13ccn_ii,13c34s_ii/hnco404_ii,13c34s_ii/ch3cn_ii,13c34s_ii/hc3n_ii,13c34s_ii/hnco413_ii,13c34s_ii/c2h_ii,13c34s_ii/sio_ii,13c34s_ii/h41a_ii,hc13ccn_ii/hcop_ii,hc13ccn_ii/hnc_ii,hc13ccn_ii/h13cop_ii,hc13ccn_ii/hn13c_ii,hc13ccn_ii/13cs_ii,hc13ccn_ii/13c34s_ii,hc13ccn_ii/hnco404_ii,hc13ccn_ii/ch3cn_ii,hc13ccn_ii/hc3n_ii,hc13ccn_ii/hnco413_ii,hc13ccn_ii/c2h_ii,hc13ccn_ii/sio_ii,hc13ccn_ii/h41a_ii,hnco404_ii/hcop_ii,hnco404_ii/hnc_ii,hnco404_ii/h13cop_ii,hnco404_ii/hn13c_ii,hnco404_ii/13cs_ii,hnco404_ii/13c34s_ii,hnco404_ii/hc13ccn_ii,hnco404_ii/ch3cn_ii,hnco404_ii/hc3n_ii,hnco404_ii/hnco413_ii,hnco404_ii/c2h_ii,hnco404_ii/sio_ii,hnco404_ii/h41a_ii,ch3cn_ii/hcop_ii,ch3cn_ii/hnc_ii,ch3cn_ii/h13cop_ii,ch3cn_ii/hn13c_ii,ch3cn_ii/13cs_ii,ch3cn_ii/13c34s_ii,ch3cn_ii/hc13ccn_ii,ch3cn_ii/hnco404_ii,ch3cn_ii/hc3n_ii,ch3cn_ii/hnco413_ii,ch3cn_ii/c2h_ii,ch3cn_ii/sio_ii,ch3cn_ii/h41a_ii,hc3n_ii/hcop_ii,hc3n_ii/hnc_ii,hc3n_ii/h13cop_ii,hc3n_ii/hn13c_ii,hc3n_ii/13cs_ii,hc3n_ii/13c34s_ii,hc3n_ii/hc13ccn_ii,hc3n_ii/hnco404_ii,hc3n_ii/ch3cn_ii,hc3n_ii/hnco413_ii,hc3n_ii/c2h_ii,hc3n_ii/sio_ii,hc3n_ii/h41a_ii,hnco413_ii/hcop_ii,hnco413_ii/hnc_ii,hnco413_ii/h13cop_ii,hnco413_ii/hn13c_ii,hnco413_ii/13cs_ii,hnco413_ii/13c34s_ii,hnco413_ii/hc13ccn_ii,hnco413_ii/hnco404_ii,hnco413_ii/ch3cn_ii,hnco413_ii/hc3n_ii,hnco413_ii/c2h_ii,hnco413_ii/sio_ii,hnco413_ii/h41a_ii,c2h_ii/hcop_ii,c2h_ii/hnc_ii,c2h_ii/h13cop_ii,c2h_ii/hn13c_ii,c2h_ii/13cs_ii,c2h_ii/13c34s_ii,c2h_ii/hc13ccn_ii,c2h_ii/hnco404_ii,c2h_ii/ch3cn_ii,c2h_ii/hc3n_ii,c2h_ii/hnco413_ii,c2h_ii/sio_ii,c2h_ii/h41a_ii,sio_ii/hcop_ii,sio_ii/hnc_ii,sio_ii/h13cop_ii,sio_ii/hn13c_ii,sio_ii/13cs_ii,sio_ii/13c34s_ii,sio_ii/hc13ccn_ii,sio_ii/hnco404_ii,sio_ii/ch3cn_ii,sio_ii/hc3n_ii,sio_ii/hnco413_ii,sio_ii/c2h_ii,sio_ii/h41a_ii,h41a_ii/hcop_ii,h41a_ii/hnc_ii,h41a_ii/h13cop_ii,h41a_ii/hn13c_ii,h41a_ii/13cs_ii,h41a_ii/13c34s_ii,h41a_ii/hc13ccn_ii,h41a_ii/hnco404_ii,h41a_ii/ch3cn_ii,h41a_ii/hc3n_ii,h41a_ii/hnco413_ii,h41a_ii/c2h_ii,h41a_ii/sio_ii
300,1.7280966767371602,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.5786713286713286,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
301,0.69558599695586,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.437636761487965,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
325,1.5874352331606219,1.9014740108611328,inf,inf,inf,inf,inf,inf,inf,inf,1.7760869565217394,inf,inf,0.6299469604243166,1.1978277734678047,inf,inf,inf,inf,inf,inf,inf,inf,1.118840579710145,inf,inf,0.5259077927376581,0.8348445595854922,inf,inf,inf,inf,inf,inf,inf,inf,0.9340579710144927,inf,inf,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.0,0.0,0.0,,,,,,,,0.0,,,0.5630354957160342,0.8937823834196891,1.0705973622963538,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,,,,,,,,,0.0,,0.0,0.0,0.0,,,,,,,,,0.0,
326,0.9806643529995043,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.0197168857431749,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
327,1.074847250509165,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9303647560397914,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
328,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
329,1.0086436170212765,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.7436781609195402,inf,inf,0.9914304548450891,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.728735632183908,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.5735003295978907,0.5784574468085106,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
330,2.249043123245726,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.607422895974908,inf,inf,0.4446335375538915,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.048614741244119,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.21704107102337192,0.48813472824700177,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
331,1.6292134831460674,inf,inf,inf,inf,inf,inf,inf,inf,inf,5.776302349336057,inf,inf,0.6137931034482759,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.5454545454545454,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.1731211317418214,0.28205128205128205,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
332,0.5776930409914204,inf,inf,inf,inf,3.139896373056995,inf,inf,inf,inf,inf,inf,inf,1.731023102310231,inf,inf,inf,inf,5.435233160621761,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,0.3184818481848185,0.1839847473784557,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,,0.0,0.0,,,,,0.0,,,,,,
324,0.8350515463917526,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.1975308641975309,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
333,1.1202149093351241,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.892685851318945,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,1.6155061019382628,5.253034547152195,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.6190010664770706,3.2516339869281046,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.19036615712762173,0.307537688442211,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,
337,0.0,,,,,,,,,,0.0,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.9573170731707317,inf,inf,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,,0.0,,,,,,,,,0.0,,,inf,1.0445859872611465,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,0.0,,,,,,,,,,0.0,,,0.0,,,,,,,,,,0.0,
338,0.0,,,,,,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,
339,0.8192552225249773,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.6223021582733812,inf,inf,1.220620842572062,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.9802158273381292,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.6164079822616408,0.5049954586739328,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
340,1.4782608695652175,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.676470588235294,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
171,0.5843137254901961,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.7114093959731544,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
341,1.1248812915479585,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.8889826931194595,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,1.458354114713217,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.685704514363885,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
321,0.0,,,,,,,,,,,,,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,
302,1.1617999042604117,inf,inf,inf,inf,inf,inf,inf,inf,inf,4.469613259668508,inf,inf,0.8607334157395962,inf,inf,inf,inf,inf,inf,inf,inf,inf,3.8471454880294655,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.22373300370828184,0.2599329822881762,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
304,0.5633986928104575,inf,1.0550795593635252,inf,inf,inf,inf,inf,0.9631284916201117,inf,0.96962879640045,0.5994436717663422,inf,1.7749419953596288,inf,1.8727050183598533,inf,inf,inf,inf,inf,1.7094972067039107,inf,1.7210348706411698,1.0639777468706537,inf,0.0,0.0,0.0,,,,,,0.0,,0.0,0.0,,0.9477958236658932,0.5339869281045752,inf,inf,inf,inf,inf,inf,0.912849162011173,inf,0.9190101237345331,0.5681502086230876,inf,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,0.0,0.0,,0.0,,,,,0.0,,0.0,0.0,,1.0382830626450117,0.5849673202614379,inf,1.0954712362301102,inf,inf,inf,inf,inf,inf,1.0067491563554556,0.6223922114047288,inf,0.0,0.0,,0.0,,,,,,0.0,0.0,0.0,,1.031322505800464,0.581045751633987,inf,1.0881272949816403,inf,inf,inf,inf,inf,0.9932960893854749,inf,0.6182197496522949,inf,1.668213457076566,0.9398692810457516,inf,1.7600979192166464,inf,inf,inf,inf,inf,1.606703910614525,inf,1.6175478065241844,inf,0.0,0.0,,0.0,,,,,,0.0,,0.0,0.0
305,0.5047191011235955,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.981300089047195,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
306,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,,0.0,,,,,,,,,,,,
308,3.117518248175182,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.3207679700304379,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
309,1.3041738136077758,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.7667689609820254,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,
310,1.5385312783318223,inf,inf,inf,inf,inf,inf,inf,inf,inf,2.084766584766585,inf,inf,0.6499705362404242,inf,inf,inf,inf,inf,inf,inf,inf,inf,1.355036855036855,inf,inf,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.0,0.0,,,,,,,,,0.0,,,0.4796700058927519,0.7379873073436083,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,inf,0.0,0.0,,,,,,,,,,0.0,,0.0,0.0,,,,,,,,,,0.0,
322,1.281207751239297,6.443059490084986,14.616966580976863,inf,inf,inf,inf,inf,25.55505617977528,inf,3.8838797814207653,inf,inf,0.7805135420330637,5.028895184135977,11.408740359897172,inf,inf,inf,inf,inf,19.946067415730337,inf,3.031420765027322,inf,inf,0.155205768554344,0.19885083370887788,2.268637532133676,inf,inf,inf,inf,inf,3.9662921348314604,inf,0.6028005464480874,inf,inf,0.06841364755539923,0.08765209553853087,0.4407932011331445,inf,inf,inf,inf,inf,1.7483146067415731,inf,0.2657103825136612,inf,inf,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.0,0.0,0.0,0.0,,,,,0.0,,0.0,,,0.039131199437214215,0.050135196034249666,0.2521246458923513,0.5719794344473008,inf,inf,inf,inf,inf,inf,0.1519808743169399,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,,,0.2574744987689061,0.3298783235691753,1.6589235127478754,3.763496143958869,inf,inf,inf,inf,inf,6.579775280898876,inf,inf,inf,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,,0.0,0.0,0.0,0.0,,,,,,0.0,,0.0,
