,ag_id,ag_name,ag_long,ag_lat,ag_flux_peak,classification,Vc,nNL,tau,dtau,hcop_D,hcop_NG,hcop_Tastar,hcop_dTastar,hcop_Vlsr,hcop_dVlsr,hcop_fwhm,hcop_dfwhm,hcop_ii,hcop_dii,hcop_signoise,hcop_Pfit,hcop_iisnr,hcop_Rf,hcop_HR,hcop_Rs,hnc_D,hnc_NG,hnc_Tastar,hnc_dTastar,hnc_Vlsr,hnc_dVlsr,hnc_fwhm,hnc_dfwhm,hnc_ii,hnc_dii,hnc_signoise,hnc_Pfit,hnc_iisnr,hnc_Rf,hnc_HR,hnc_Rs,n2hp_D,n2hp_NG,n2hp_Tastar,n2hp_dTastar,n2hp_Vlsr,n2hp_dVlsr,n2hp_fwhm,n2hp_dfwhm,n2hp_ii,n2hp_dii,n2hp_signoise,n2hp_Pfit,n2hp_iisnr,n2hp_Rf,n2hp_HR,n2hp_Rs,hcn_D,hcn_NG,hcn_Tastar,hcn_dTastar,hcn_Vlsr,hcn_dVlsr,hcn_fwhm,hcn_dfwhm,hcn_ii,hcn_dii,hcn_signoise,hcn_Pfit,hcn_iisnr,hcn_Rf,hcn_HR,hcn_Rs,h13cop_D,h13cop_NG,h13cop_Tastar,h13cop_dTastar,h13cop_Vlsr,h13cop_dVlsr,h13cop_fwhm,h13cop_dfwhm,h13cop_ii,h13cop_dii,h13cop_signoise,h13cop_Pfit,h13cop_iisnr,h13cop_Rf,h13cop_HR,h13cop_Rs,hn13c_D,hn13c_NG,hn13c_Tastar,hn13c_dTastar,hn13c_Vlsr,hn13c_dVlsr,hn13c_fwhm,hn13c_dfwhm,hn13c_ii,hn13c_dii,hn13c_signoise,hn13c_Pfit,hn13c_iisnr,hn13c_Rf,hn13c_HR,hn13c_Rs,13cs_D,13cs_NG,13cs_Tastar,13cs_dTastar,13cs_Vlsr,13cs_dVlsr,13cs_fwhm,13cs_dfwhm,13cs_ii,13cs_dii,13cs_signoise,13cs_Pfit,13cs_iisnr,13cs_Rf,13cs_HR,13cs_Rs,13c34s_D,13c34s_NG,13c34s_Tastar,13c34s_dTastar,13c34s_Vlsr,13c34s_dVlsr,13c34s_fwhm,13c34s_dfwhm,13c34s_ii,13c34s_dii,13c34s_signoise,13c34s_Pfit,13c34s_iisnr,13c34s_Rf,13c34s_HR,13c34s_Rs,hc13ccn_D,hc13ccn_NG,hc13ccn_Tastar,hc13ccn_dTastar,hc13ccn_Vlsr,hc13ccn_dVlsr,hc13ccn_fwhm,hc13ccn_dfwhm,hc13ccn_ii,hc13ccn_dii,hc13ccn_signoise,hc13ccn_Pfit,hc13ccn_iisnr,hc13ccn_Rf,hc13ccn_HR,hc13ccn_Rs,hnco404_D,hnco404_NG,hnco404_Tastar,hnco404_dTastar,hnco404_Vlsr,hnco404_dVlsr,hnco404_fwhm,hnco404_dfwhm,hnco404_ii,hnco404_dii,hnco404_signoise,hnco404_Pfit,hnco404_iisnr,hnco404_Rf,hnco404_HR,hnco404_Rs,ch3cn_D,ch3cn_NG,ch3cn_Tastar,ch3cn_dTastar,ch3cn_Vlsr,ch3cn_dVlsr,ch3cn_fwhm,ch3cn_dfwhm,ch3cn_ii,ch3cn_dii,ch3cn_signoise,ch3cn_Pfit,ch3cn_iisnr,ch3cn_Rf,ch3cn_HR,ch3cn_Rs,hc3n_D,hc3n_NG,hc3n_Tastar,hc3n_dTastar,hc3n_Vlsr,hc3n_dVlsr,hc3n_fwhm,hc3n_dfwhm,hc3n_ii,hc3n_dii,hc3n_signoise,hc3n_Pfit,hc3n_iisnr,hc3n_Rf,hc3n_HR,hc3n_Rs,hnco413_D,hnco413_NG,hnco413_Tastar,hnco413_dTastar,hnco413_Vlsr,hnco413_dVlsr,hnco413_fwhm,hnco413_dfwhm,hnco413_ii,hnco413_dii,hnco413_signoise,hnco413_Pfit,hnco413_iisnr,hnco413_Rf,hnco413_HR,hnco413_Rs,c2h_D,c2h_NG,c2h_Tastar,c2h_dTastar,c2h_Vlsr,c2h_dVlsr,c2h_fwhm,c2h_dfwhm,c2h_ii,c2h_dii,c2h_signoise,c2h_Pfit,c2h_iisnr,c2h_Rf,c2h_HR,c2h_Rs,sio_D,sio_NG,sio_Tastar,sio_dTastar,sio_Vlsr,sio_dVlsr,sio_fwhm,sio_dfwhm,sio_ii,sio_dii,sio_signoise,sio_Pfit,sio_iisnr,sio_Rf,sio_HR,sio_Rs,h41a_D,h41a_NG,h41a_Tastar,h41a_dTastar,h41a_Vlsr,h41a_dVlsr,h41a_fwhm,h41a_dfwhm,h41a_ii,h41a_dii,h41a_signoise,h41a_Pfit,h41a_iisnr,h41a_Rf,h41a_HR,h41a_Rs
345,AG0346,AGAL003.121+00.416_S,3.121,0.416,0.79,U,15.62,6,5.99,2.29,Y,2,0.608,0.011,16.186,0.349,23.881,0.917,14.241,0.319,0.123,0.0,44.596,2.62,1,237,Y,1,0.438,0.017,14.23,0.245,13.278,0.577,6.492,0.25,0.128,0.252,25.946,1.496,0,47,Y,3,0.484,0.213,10.731,2.23,13.364,2.588,8.243,0.453,0.229,1.0,18.182,0.622,0,3,Y,2,0.857,0.012,17.577,0.26,22.821,0.685,19.008,0.338,0.126,0.0,56.195,2.645,1,687,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,146,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,70,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,11,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,Y,1,0.328,0.021,13.268,0.213,6.988,0.502,2.553,0.168,0.116,0.627,15.151,1.029,0,66,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,Y,1,0.271,0.022,13.312,0.31,7.634,0.732,2.314,0.19,0.126,0.66,12.187,0.864,0,70,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27
3158,AG3159,AGAL353.084+00.436_S,353.084,0.436,0.88,U,-2.02,6,0.01,0.31,Y,1,1.846,0.046,-2.995,0.029,2.379,0.069,5.637,0.175,0.15,0.0,32.305,3.402,1,65,Y,1,1.363,0.042,-2.504,0.042,2.742,0.099,4.71,0.202,0.148,0.0,23.335,2.658,1,56,Y,3,1.182,0.05,-2.458,0.051,2.71,0.113,6.442,0.33,0.191,0.981,19.494,1.302,0,1,Y,3,1.172,0.045,-2.803,0.047,2.563,0.102,5.54,0.266,0.156,0.469,20.849,1.158,0,17,Y,1,0.451,0.058,-2.202,0.108,1.668,0.254,1.029,0.211,0.156,0.882,4.883,1.186,0,19,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,66,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,56,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,106,Y,3,0.427,0.037,-2.105,0.13,3.395,0.305,2.711,0.305,0.153,0.812,8.889,1.04,0,70,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24
3157,AG3158,AGAL353.079+00.981_S,353.079,0.981,1.07,U,-4.15,6,0.42,0.63,Y,1,2.349,0.038,-4.101,0.03,3.693,0.07,9.17,0.198,0.155,0.0,46.241,2.221,1,79,Y,1,0.986,0.037,-4.013,0.066,3.532,0.156,3.77,0.18,0.149,0.251,20.93,1.349,0,35,Y,3,0.618,0.04,-4.566,0.083,2.902,0.181,3.544,0.24,0.156,0.729,14.787,0.949,0,32,Y,3,1.23,0.038,-3.772,0.068,3.985,0.116,9.41,0.287,0.156,0.887,32.752,1.029,0,44,Y,1,0.31,0.049,-3.973,0.176,2.3,0.415,0.907,0.169,0.154,0.583,5.357,0.859,0,25,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,55,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,18,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,43,Y,3,0.386,0.034,-3.154,0.183,4.399,0.431,2.722,0.342,0.156,0.079,7.962,1.257,0,51,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32
344,AG0345,AGAL003.121+00.306_S,3.121,0.306,0.42,U,111.03,2,0.0,0.0,Y,1,0.134,0.012,111.121,1.452,21.278,4.175,3.569,0.251,0.123,0.075,14.194,1.225,0,171,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,65,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,45,Y,1,0.313,0.01,107.26,0.953,28.258,2.629,10.71,0.307,0.13,0.277,34.929,1.133,0,245,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,62,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,23,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,51,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28
343,AG0344,AGAL003.101+00.294_B,3.101,0.294,0.9,U,52.77,1,0.0,0.0,Y,1,0.159,0.03,52.716,0.406,4.044,0.957,0.685,0.153,0.131,0.297,4.468,1.066,0,82,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,27,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,208,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,187,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,120,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
331,AG0332,AGAL003.039+00.144_A,3.039,0.144,1.15,U,98.69,4,0.0,0.0,Y,1,0.226,0.01,99.436,0.678,27.573,1.71,7.506,0.311,0.118,0.169,24.172,1.382,0,112,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,52,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,Y,1,0.511,0.011,102.705,0.32,27.236,0.825,16.11,0.297,0.121,0.0,54.314,1.712,1,181,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,95,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,29,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,230,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,274,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,Y,1,0.129,0.029,99.816,0.418,3.442,0.986,0.562,0.129,0.118,0.112,4.362,0.98,0,44,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,Y,1,0.161,0.014,108.958,0.828,15.655,2.155,2.924,0.231,0.124,0.099,12.633,1.072,0,88,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,43
1556,AG1557,AGAL331.076-00.179_S,331.076,-0.179,0.43,U,-90.41,5,0.15,1.15,Y,1,0.457,0.023,-90.447,0.153,6.35,0.362,3.154,0.173,0.12,0.614,18.201,0.96,0,66,Y,1,0.32,0.031,-90.438,0.229,4.743,0.538,1.659,0.192,0.143,0.998,8.643,0.909,0,1,Y,3,0.199,0.028,-90.278,0.204,3.294,0.4,1.418,0.194,0.119,0.276,7.312,0.854,0,33,Y,3,0.262,0.032,-90.496,0.358,5.292,0.512,3.435,0.214,0.121,0.043,16.081,1.128,0,96,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,42,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,24,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,16,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,35,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,59,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,44,Y,3,0.146,0.023,-90.973,0.473,6.892,1.114,1.376,0.314,0.124,0.742,4.38,1.143,0,50,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,28,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31
342,AG0343,AGAL003.101+00.294_A,3.101,0.294,0.9,U,24.4,6,5.99,0.0,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,82,Y,1,0.328,0.015,24.409,0.394,16.483,0.968,6.142,0.256,0.132,0.897,23.962,0.954,0,27,Y,3,0.223,0.032,26.842,1.059,13.536,1.835,5.212,0.249,0.126,0.309,20.944,1.158,0,43,Y,1,0.547,0.013,34.209,0.298,22.924,0.751,14.032,0.314,0.134,0.001,44.74,1.773,1,208,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,311,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,187,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,94,Y,1,0.295,0.014,26.009,0.406,16.191,0.985,5.314,0.243,0.125,0.144,21.895,1.349,0,41,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Y,3,0.132,0.015,25.685,1.045,19.448,2.622,3.414,0.611,0.131,0.727,5.592,0.976,0,54,Y,1,0.228,0.012,22.668,0.808,25.32,2.193,6.691,0.303,0.129,0.32,22.097,1.243,0,120,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53
341,AG0342,AGAL003.093+00.422_S,3.093,0.422,0.93,U,8.65,6,5.99,3.93,Y,1,0.289,0.013,8.647,0.594,24.145,1.517,8.015,0.318,0.137,0.002,25.228,1.933,1,111,Y,1,0.209,0.011,22.594,1.204,29.414,3.732,7.598,0.337,0.142,0.998,22.569,1.181,0,33,Y,3,0.213,0.217,26.171,11.458,27.221,6.787,6.306,0.285,0.13,0.969,22.111,1.18,0,26,Y,2,0.634,0.009,31.571,0.59,56.22,1.59,34.093,0.525,0.142,0.0,64.948,2.409,1,206,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,40,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,53,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,182,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,123,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,72,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22,Y,1,0.203,0.012,21.567,0.779,22.224,2.032,5.266,0.282,0.13,0.735,18.667,0.864,0,38,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,47,Y,1,0.28,0.013,22.288,0.642,24.869,1.622,7.942,0.338,0.142,0.278,23.494,1.134,0,27,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,22
338,AG0339,AGAL003.059-00.077_B,3.059,-0.077,0.59,U,93.55,1,0.0,0.0,Y,1,0.177,0.02,93.725,0.879,13.452,2.313,2.794,0.275,0.162,0.193,10.172,0.932,1,124,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,31,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,127,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,32,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,14,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,191,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,48,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
337,AG0338,AGAL003.059-00.077_A,3.059,-0.077,0.59,U,-3.65,7,5.99,2.49,Y,1,0.559,0.022,-4.859,0.239,11.926,0.579,7.545,0.287,0.162,0.249,26.257,1.51,1,124,Y,1,0.372,0.02,-1.952,0.414,13.918,1.056,5.924,0.285,0.165,0.292,20.754,1.26,0,20,Y,3,0.228,0.097,3.866,3.506,14.439,5.605,4.491,0.297,0.165,0.243,15.101,1.051,0,31,Y,3,0.517,0.104,-3.087,1.857,17.323,2.392,11.974,0.373,0.166,0.15,32.132,1.143,0,127,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,34,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,25,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33,Y,1,0.193,0.026,-1.673,0.63,8.638,1.556,1.888,0.243,0.166,0.745,7.763,0.862,0,32,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,64,Y,1,0.193,0.032,-3.729,0.468,5.723,1.103,1.256,0.223,0.164,0.898,5.642,0.84,0,14,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,191,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,Y,2,0.226,0.059,-0.12,1.034,2.166,0.108,0.998,0.178,0.166,0.18,5.605,1.667,1,48,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,49
336,AG0337,AGAL003.056+00.151_B,3.056,0.151,1.09,U,94.5,2,0.0,0.0,Y,1,0.144,0.01,99.363,1.467,29.936,4.627,5.419,0.286,0.119,0.483,18.976,1.354,0,183,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,88,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,89,Y,1,0.313,0.007,88.728,2.974,54.727,9.402,22.312,0.39,0.125,0.0,57.141,1.78,0,110,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,106,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,26,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,41,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,308,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,386,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,37,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,60,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,80,N,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,75,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,58,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,97,N,-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,54
